RUN	Model25U25	model25u25	1612215221770	 	3.3.1
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 1	66	START	1612215222729	1612215222729
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 6 with intensity 1	78	START	1612215222729	1612215222729
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 4 with intensity 1	79	START	1612215222729	1612215222729
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 1	80	START	1612215222729	1612215222729
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 1 with intensity 1	81	START	1612215222729	1612215222729
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 24 with intensity 1	82	START	1612215222729	1612215222729
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 8 with intensity 1	83	START	1612215222729	1612215222729
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 1	84	START	1612215222729	1612215222729
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 1	85	START	1612215222729	1612215222729
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 18 with intensity 1	87	START	1612215222729	1612215222729
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 1	86	START	1612215222729	1612215222729
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 9 with intensity 1	88	START	1612215222730	1612215222730
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 24 with intensity 1	89	START	1612215222730	1612215222730
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 14 with intensity 1	91	START	1612215222730	1612215222730
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 17 with intensity 1	90	START	1612215222730	1612215222730
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 1	92	START	1612215222730	1612215222730
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 1	93	START	1612215222730	1612215222730
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 1	96	START	1612215222730	1612215222730
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 6 with intensity 1	94	START	1612215222730	1612215222730
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 13 with intensity 1	95	START	1612215222730	1612215222730
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 7 with intensity 1	97	START	1612215222730	1612215222730
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 19 with intensity 1	98	START	1612215222730	1612215222730
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 7 with intensity 1	99	START	1612215222730	1612215222730
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 4 with intensity 1	100	START	1612215222730	1612215222730
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 1	102	START	1612215222730	1612215222730
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 1	103	START	1612215222730	1612215222730
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 24 with intensity 1	104	START	1612215222730	1612215222730
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 5 with intensity 1	101	START	1612215222730	1612215222730
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 5 with intensity 1	105	START	1612215222730	1612215222730
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 24 with intensity 1	107	START	1612215222730	1612215222730
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 24 with intensity 1	106	START	1612215222730	1612215222730
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 24 with intensity 1	109	START	1612215222730	1612215222730
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 12 with intensity 1	108	START	1612215222730	1612215222730
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 0 with intensity 1	110	START	1612215222730	1612215222730
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 14 with intensity 1	111	START	1612215222730	1612215222730
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 13 with intensity 1	112	START	1612215222730	1612215222730
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 1	113	START	1612215222730	1612215222730
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 1	114	START	1612215222730	1612215222730
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 1	116	START	1612215222730	1612215222730
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 10 with intensity 1	115	START	1612215222730	1612215222730
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 1	117	START	1612215222730	1612215222730
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 11 with intensity 1	120	START	1612215222731	1612215222731
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 2 with intensity 1	119	START	1612215222731	1612215222731
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 6 with intensity 1	122	START	1612215222731	1612215222731
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 10 with intensity 1	121	START	1612215222731	1612215222731
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 1	123	START	1612215222731	1612215222731
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 19 with intensity 1	124	START	1612215222731	1612215222731
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 16 with intensity 1	125	START	1612215222731	1612215222731
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 0 with intensity 1	127	START	1612215222731	1612215222731
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 3 with intensity 1	128	START	1612215222731	1612215222731
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 17 with intensity 1	10	START	1612215222674	1612215222674
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 18 with intensity 1	131	START	1612215222731	1612215222731
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 19 with intensity 1	132	START	1612215222731	1612215222731
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 4 with intensity 1	51	START	1612215222728	1612215222728
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 1	40	START	1612215222679	1612215222679
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 1	133	START	1612215222731	1612215222731
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 1 with intensity 1	137	START	1612215222731	1612215222731
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 13 with intensity 1	139	START	1612215222731	1612215222731
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 1	5	START	1612215222673	1612215222673
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 11 with intensity 1	29	START	1612215222677	1612215222677
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 1	2	START	1612215222672	1612215222672
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 5 with intensity 1	35	START	1612215222678	1612215222678
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 11 with intensity 1	19	START	1612215222675	1612215222675
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 23 with intensity 1	32	START	1612215222678	1612215222678
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 1	12	START	1612215222674	1612215222674
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 1	25	START	1612215222677	1612215222677
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 3 with intensity 1	17	START	1612215222675	1612215222675
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 15 with intensity 1	155	START	1612215222732	1612215222732
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 23 with intensity 1	154	START	1612215222732	1612215222732
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 10 with intensity 1	153	START	1612215222732	1612215222732
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 10 with intensity 1	156	START	1612215222732	1612215222732
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 1 with intensity 1	38	START	1612215222678	1612215222678
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 13 with intensity 1	6	START	1612215222673	1612215222673
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 1	157	START	1612215222733	1612215222733
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 16 with intensity 1	150	START	1612215222732	1612215222732
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 1	159	START	1612215222733	1612215222733
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 23 with intensity 1	160	START	1612215222733	1612215222733
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 11 with intensity 1	152	START	1612215222732	1612215222732
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 5 with intensity 1	163	START	1612215222733	1612215222733
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 15 with intensity 1	162	START	1612215222733	1612215222733
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 12 with intensity 1	164	START	1612215222733	1612215222733
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 18 with intensity 1	165	START	1612215222733	1612215222733
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 1	34	START	1612215222678	1612215222678
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 1	166	START	1612215222733	1612215222733
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 5 with intensity 1	167	START	1612215222733	1612215222733
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 0 with intensity 1	168	START	1612215222733	1612215222733
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 12 with intensity 1	169	START	1612215222733	1612215222733
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 18 with intensity 1	170	START	1612215222733	1612215222733
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 1	171	START	1612215222733	1612215222733
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 24 with intensity 1	172	START	1612215222734	1612215222734
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 14 with intensity 1	173	START	1612215222734	1612215222734
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 1	174	START	1612215222734	1612215222734
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 16 with intensity 1	175	START	1612215222734	1612215222734
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 16 with intensity 1	151	START	1612215222732	1612215222732
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 23 with intensity 1	176	START	1612215222734	1612215222734
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 5 with intensity 1	177	START	1612215222734	1612215222734
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 8 with intensity 1	178	START	1612215222734	1612215222734
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 13 with intensity 1	142	START	1612215222731	1612215222731
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 8 with intensity 1	179	START	1612215222734	1612215222734
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 12 with intensity 1	181	START	1612215222734	1612215222734
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 16 with intensity 1	180	START	1612215222734	1612215222734
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 17 with intensity 1	9	START	1612215222674	1612215222674
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 1	182	START	1612215222734	1612215222734
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 6 with intensity 1	183	START	1612215222734	1612215222734
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 7 with intensity 1	184	START	1612215222734	1612215222734
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 5 with intensity 1	185	START	1612215222734	1612215222734
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 1	186	START	1612215222734	1612215222734
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 17 with intensity 1	188	START	1612215222734	1612215222734
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 23 with intensity 1	189	START	1612215222734	1612215222734
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 19 with intensity 1	190	START	1612215222734	1612215222734
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 3 with intensity 1	191	START	1612215222734	1612215222734
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 15 with intensity 1	192	START	1612215222735	1612215222735
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 19 with intensity 1	193	START	1612215222735	1612215222735
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 0 with intensity 1	194	START	1612215222735	1612215222735
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 19 with intensity 1	138	START	1612215222731	1612215222731
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 1	196	START	1612215222735	1612215222735
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 8 with intensity 1	195	START	1612215222735	1612215222735
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 14 with intensity 1	187	START	1612215222734	1612215222734
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 19 with intensity 1	197	START	1612215222735	1612215222735
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 11 with intensity 1	198	START	1612215222735	1612215222735
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 14 with intensity 1	199	START	1612215222735	1612215222735
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 1	200	START	1612215222735	1612215222735
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 1	201	START	1612215222735	1612215222735
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 15 with intensity 1	202	START	1612215222735	1612215222735
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 1	203	START	1612215222735	1612215222735
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 1 with intensity 1	204	START	1612215222735	1612215222735
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 13 with intensity 1	205	START	1612215222735	1612215222735
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 17 with intensity 1	206	START	1612215222735	1612215222735
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 2 with intensity 1	208	START	1612215222735	1612215222735
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 13 with intensity 1	207	START	1612215222735	1612215222735
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 9 with intensity 1	210	START	1612215222735	1612215222735
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 10 with intensity 1	209	START	1612215222735	1612215222735
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 17 with intensity 1	212	START	1612215222735	1612215222735
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 8 with intensity 1	213	START	1612215222735	1612215222735
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 3 with intensity 1	211	START	1612215222735	1612215222735
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 1	36	START	1612215222678	1612215222678
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 12 with intensity 1	214	START	1612215222735	1612215222735
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 10 with intensity 1	215	START	1612215222735	1612215222735
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 9 with intensity 1	217	START	1612215222736	1612215222736
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 15 with intensity 1	146	START	1612215222732	1612215222732
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 16 with intensity 1	220	START	1612215222736	1612215222736
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 1	222	START	1612215222736	1612215222736
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 16 with intensity 1	221	START	1612215222736	1612215222736
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 13 with intensity 1	224	START	1612215222736	1612215222736
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 1	223	START	1612215222736	1612215222736
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 1	225	START	1612215222736	1612215222736
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 12 with intensity 1	226	START	1612215222736	1612215222736
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 11 with intensity 1	227	START	1612215222736	1612215222736
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 9 with intensity 1	229	START	1612215222736	1612215222736
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 3 with intensity 1	232	START	1612215222736	1612215222736
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 10 with intensity 1	231	START	1612215222736	1612215222736
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 1	230	START	1612215222736	1612215222736
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 15 with intensity 1	233	START	1612215222736	1612215222736
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 1	234	START	1612215222736	1612215222736
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 8 with intensity 1	235	START	1612215222736	1612215222736
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 1 with intensity 1	236	START	1612215222736	1612215222736
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 1	237	START	1612215222736	1612215222736
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 14 with intensity 1	16	START	1612215222675	1612215222675
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 1	145	START	1612215222731	1612215222731
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 1	238	START	1612215222737	1612215222737
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 9 with intensity 1	239	START	1612215222737	1612215222737
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 14 with intensity 1	240	START	1612215222737	1612215222737
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 16 with intensity 1	241	START	1612215222737	1612215222737
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 6 with intensity 1	242	START	1612215222737	1612215222737
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 17 with intensity 1	149	START	1612215222732	1612215222732
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 1	244	START	1612215222737	1612215222737
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 18 with intensity 1	245	START	1612215222737	1612215222737
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 7 with intensity 1	246	START	1612215222737	1612215222737
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 16 with intensity 1	148	START	1612215222732	1612215222732
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 1	247	START	1612215222737	1612215222737
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 1	33	START	1612215222678	1612215222678
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 14 with intensity 1	248	START	1612215222737	1612215222737
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 1	141	START	1612215222731	1612215222731
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 9 with intensity 1	140	START	1612215222731	1612215222731
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 1	143	START	1612215222731	1612215222731
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 1	144	START	1612215222731	1612215222731
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 10 with intensity 1	250	START	1612215222737	1612215222737
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 1	147	START	1612215222732	1612215222732
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 2 with intensity 1	249	START	1612215222737	1612215222737
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 1	7	START	1612215222673	1612215222673
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 7 with intensity 1	134	START	1612215222731	1612215222731
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 8 with intensity 1	135	START	1612215222731	1612215222731
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 1	136	START	1612215222731	1612215222731
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 11 with intensity 1	69	START	1612215222729	1612215222729
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 15 with intensity 1	21	START	1612215222676	1612215222676
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 9 with intensity 1	118	START	1612215222730	1612215222730
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 18 with intensity 1	129	START	1612215222731	1612215222731
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 1	22	START	1612215222677	1612215222677
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 18 with intensity 1	44	START	1612215222679	1612215222679
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 12 with intensity 1	20	START	1612215222676	1612215222676
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 1	37	START	1612215222678	1612215222678
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 17 with intensity 1	24	START	1612215222677	1612215222677
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 1	8	START	1612215222673	1612215222673
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 1	26	START	1612215222677	1612215222677
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 1	46	START	1612215222680	1612215222680
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 1	130	START	1612215222731	1612215222731
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 19 with intensity 1	126	START	1612215222738	1612215222738
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 1	47	START	1612215222681	1612215222681
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 14 with intensity 1	158	START	1612215222733	1612215222733
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 1	218	START	1612215222736	1612215222736
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 15 with intensity 1	216	START	1612215222736	1612215222736
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 2 with intensity 1	71	START	1612215222729	1612215222729
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 1	28	START	1612215222677	1612215222677
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 24 with intensity 1	228	START	1612215222736	1612215222736
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 5 with intensity 1	219	START	1612215222736	1612215222736
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 11 with intensity 1	161	START	1612215222733	1612215222733
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 1	243	START	1612215222737	1612215222737
REQUEST	116		localhost:8083	1612215222731	1612215223781	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 1	116	END	1612215222730	1612215223797
REQUEST	163		localhost:8081	1612215222733	1612215224803	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 5 with intensity 1	163	END	1612215222733	1612215224805
